"group","no","id","o1","o1_hat","o2","o2_hat","theta1","theta2","psi1","psi2","int1","int2","lin1","lin2","sec1"
1,22,"gamma_ind",2,2.40364062991547,1,2.9985271683146,0.940090810602227,0.707397481214051,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
2,22,"gamma_ind",3,4.34052559595902,2,2.52950093119167,0.823454161180273,0.966025750136999,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
3,22,"gamma_ind",4,11.9558429977879,3,0.689190862717347,0.466738170119918,1.80823226151154,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
4,22,"gamma_ind",6,3.33430142954577,2,2.05328585758423,1.46022939166861,1.06452834906805,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
5,22,"gamma_ind",11,20.2173762428065,10,3.27101530463654,0.602748778276336,2.20500373927215,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
6,22,"gamma_ind",26,13.6197505917297,6,8.0622390552502,1.76677959370581,0.840103324037371,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
7,22,"gamma_ind",0,0.37422015790167,0,9.47071410574368e-10,0.91584889248056,1.1361112724814,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
8,22,"gamma_ind",4,8.56799075092075,1,4.88444986201518,0.605016867762813,0.529621317173662,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
9,22,"gamma_ind",67,17.1041797073155,19,34.8467242564981,3.55590090493543,0.586534539027832,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
10,22,"gamma_ind",33,93.2649026476495,18,24.7501244888479,0.373656762150865,0.766321828461907,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
11,22,"gamma_ind",59,79.4048278540448,30,16.0743975092123,0.752554816057116,1.7640532778698,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
12,22,"gamma_ind",14,5.81427147686435,5,6.25930390878119,1.98347094819558,0.898054924548109,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
13,22,"gamma_ind",5,2.73845137191448,4,4.17532508096129,1.43651731636805,1.02632358602885,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
14,22,"gamma_ind",1,1.68956599156053,1,0.475250566823849,0.866901970418417,1.2849289228856,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
15,22,"gamma_ind",2,0.900225173547353,0,1.43225547769263,1.3389318220053,0.733970167513904,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
16,22,"gamma_ind",9,8.70713367436379,4,8.09295784402938,1.03263591245458,0.651075536185118,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
17,22,"gamma_ind",0,0.850874535288964,0,9.47071410574368e-10,0.793047348915743,1.13611127375136,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
18,22,"gamma_ind",0,0.513619397472954,0,9.47071410574368e-10,0.875980549684828,1.13611127285306,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
19,22,"gamma_ind",0,0.93598372239245,0,9.47071410574368e-10,0.774638634914602,1.13611127397785,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
20,22,"gamma_ind",3,2.93674509563114,0,0.516557583686838,1.02773817337196,0.948524421279386,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
21,22,"gamma_ind",255,231.639353959513,115,87.9022963892512,1.0999639254502,1.3032470101162,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
22,22,"gamma_ind",252,116.079902246545,103,87.5025052147715,2.14601452415359,1.17587361155047,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
23,22,"gamma_ind",1,0.674810926994688,0,0.979976064298817,1.1294969319806,0.826261882024346,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
24,22,"gamma_ind",4,3.50089995488298,2,1.9481112404439,1.09506285631122,1.08906140880908,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
25,22,"gamma_ind",69,54.3887089117235,57,74.350917718019,1.25715807223831,0.779179293672869,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
26,22,"gamma_ind",0,0.847903134849028,0,9.47071410574368e-10,0.793706539026001,1.13611127374345,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
27,22,"gamma_ind",8,8.19208758074797,7,7.03124015130977,0.989822541692844,1.03342096002992,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
28,22,"gamma_ind",124,166.623061497977,56,121.620749251727,0.748793750923216,0.474693644466014,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
29,22,"gamma_ind",0,1.03890877688816,0,9.47071410574368e-10,0.753529415308206,1.13611127425165,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
30,22,"gamma_ind",2,1.86924611899507,1,2.52822704069451,1.05029907095525,0.77201765283707,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
31,22,"gamma_ind",1,1.25339231862789,1,0.0968612575742394,0.962457544697741,1.46479713166258,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
32,22,"gamma_ind",1,0.635914399803575,1,0.428738674196549,1.1429511188651,1.30460695141968,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
33,22,"gamma_ind",63,33.9055454817059,23,22.9803692542106,1.79841558014366,1.01456296601151,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
34,22,"gamma_ind",1,2.84286023847902,0,1.0692279098217,0.688252372883324,0.806253278014559,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
35,22,"gamma_ind",1,0.674692812589767,1,0.105685762231634,1.12953727890522,1.46002663548575,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
36,22,"gamma_ind",29,20.9989965918151,7,9.68006253278955,1.34091736802339,0.81091059100193,NA,NA,-4.79776747803035,0.423975619292969,-0.00366387150030693,-0.0520389971703557,0.000462401769365335
