"group","no","id","o1","o1_hat","o2","o2_hat","theta1","theta2","psi1","psi2","int1","int2","lin1","lin2","sec1"
1,1,"gamma_ind",3,2.45467380459167,1,2.86662154202846,1.13990705461579,0.71845224010092,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
2,1,"gamma_ind",7,4.30789883568431,3,7.26999618415022,1.41685589001565,0.601657264123839,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
3,1,"gamma_ind",2,12.4646995435062,1,0.110737721786358,0.321474701622267,1.42513644462555,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
4,1,"gamma_ind",5,3.41825068355087,1,1.67756183629664,1.29132857175649,0.91398999227676,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
5,1,"gamma_ind",19,19.9915221866214,19,5.13642454102541,0.961273948212904,2.81002188916579,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
6,1,"gamma_ind",39,14.1752832626441,21,11.9827792619103,2.51476333170264,1.63503975513759,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
7,1,"gamma_ind",0,0.365575474484116,0,9.37025951917425e-15,0.938813657738765,1.1121341016226,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
8,1,"gamma_ind",6,8.92366211519966,4,3.04592638311239,0.758478435174526,1.21887836163134,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
9,1,"gamma_ind",71,17.4250280049449,19,30.6350188501518,3.7435803286815,0.659944753088752,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
10,1,"gamma_ind",28,94.5298234081065,20,21.2863687834098,0.317513182987234,0.958939111455412,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
11,1,"gamma_ind",38,82.7697000357089,23,16.1368252247732,0.477754243779496,1.38052440040458,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
12,1,"gamma_ind",11,6.11921222491051,4,2.19976256392205,1.58472034344593,1.42975010274681,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
13,1,"gamma_ind",2,2.93565179053098,2,0.922615456786739,0.858317306409703,1.38163836823679,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
14,1,"gamma_ind",2,1.68808743712521,1,1.63208139417907,1.11205803282334,0.923604523201132,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
15,1,"gamma_ind",0,0.941118295845288,0,9.37025951917425e-15,0.783858366895401,1.11213410193097,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
16,1,"gamma_ind",5,9.05257491870008,4,5.6311266923592,0.665411132903902,0.840288342866661,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
17,1,"gamma_ind",1,0.848418342398043,1,0.748923709357501,1.09664597552061,1.1607091865008,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
18,1,"gamma_ind",0,0.517133566229319,0,9.37025951917425e-15,0.891858886772689,1.11213410170382,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
19,1,"gamma_ind",1,0.962620123912463,0,0.190445355074392,1.06005060164587,1.03861983983359,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
20,1,"gamma_ind",3,3.06462097303796,2,1.02703358509993,1.01489787507479,1.34283304075018,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
21,1,"gamma_ind",245,240.30307337684,97,89.9968050856976,1.01977228905274,1.07881075323744,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
22,1,"gamma_ind",227,119.439430873967,73,78.0596219877544,1.88364335398615,0.941080800760298,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
23,1,"gamma_ind",1,0.725121563209631,0,4.59101156119264,1.13937346917119,0.410832528092581,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
24,1,"gamma_ind",4,3.62868803288749,1,4.30755324969665,1.08337595107479,0.570518174652242,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
25,1,"gamma_ind",74,53.2528763835758,63,73.9202374021594,1.37398796516691,0.861401257210959,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
26,1,"gamma_ind",1,0.790595854998882,0,0.377858156657797,1.11624240718371,0.975187097882016,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
27,1,"gamma_ind",3,8.0879794528187,3,1.40089093138716,0.54082280496097,1.46451876566724,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
28,1,"gamma_ind",135,168.759358236983,61,142.516672214194,0.803681303649347,0.440702681284481,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
29,1,"gamma_ind",0,1.09004485690152,0,9.37025951917425e-15,0.752258067997804,1.11213410201073,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
30,1,"gamma_ind",2,1.8887012929463,1,2.53455335671437,1.06096391368088,0.764106508158807,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
31,1,"gamma_ind",1,1.30014124763747,1,0.159032031485623,0.965759328042335,1.40098015808441,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
32,1,"gamma_ind",1,0.751306663353926,1,0.880496651075779,1.1299984869266,1.11794995284107,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
33,1,"gamma_ind",52,35.3008914927154,20,19.0868744804938,1.44474426959251,1.05578135342179,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
34,1,"gamma_ind",1,2.92171897944335,0,1.72352101046124,0.682330096038633,0.677898350841369,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
35,1,"gamma_ind",2,0.647707005411781,2,1.97221145853028,1.49465587983374,1.0706690067995,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
36,1,"gamma_ind",34,21.3298304887366,7,9.51469698531091,1.53710007871303,0.818720093409747,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
37,1,"gamma_ind",13,13.8588237500176,9,6.73041297632121,0.955159521409499,1.27289494623566,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
38,1,"gamma_ind",18,13.7280125527966,17,15.8563017861919,1.27011172867656,1.07792743646288,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
39,1,"gamma_ind",8,31.6972020983388,8,2.37584759777666,0.316120367185049,2.16965605224893,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
40,1,"gamma_ind",78,144.979854296022,22,33.7195811699694,0.547268826561159,0.68642970051368,NA,NA,-4.95628457188787,0.451976375822355,0.00102500690629889,-0.0531537566542152,0.000441428841078338
