"group","no","id","o1","o1_hat","o2","o2_hat","theta1","theta2","psi1","psi2","int1","int2","lin1","lin2","sec1"
1,22,"gamma_neg",5,2.31713756773367,5,2.55691521663291,1.5004471002676,1.71571505338061,NA,NA,-4.30025076225579,0.0683957417364785,-0.0219841453711784,-0.0516814043801489,0.000628298992492904
2,22,"gamma_neg",7,4.43136927177763,6,2.60203085002336,1.33220979072128,1.94411930735206,NA,NA,-4.30025076225579,0.0683957417364785,-0.0219841453711784,-0.0516814043801489,0.000628298992492904
3,22,"gamma_neg",8,11.6955456759499,2,3.04496762009407,0.738872363677645,0.902130367028289,NA,NA,-4.30025076225579,0.0683957417364785,-0.0219841453711784,-0.0516814043801489,0.000628298992492904
4,22,"gamma_neg",3,3.46856074859142,1,1.12180600221915,0.906331363639743,1.17416313404377,NA,NA,-4.30025076225579,0.0683957417364785,-0.0219841453711784,-0.0516814043801489,0.000628298992492904
5,22,"gamma_neg",21,21.4451784946088,15,21.823795793748,0.981149831368958,0.730560764634734,NA,NA,-4.30025076225579,0.0683957417364785,-0.0219841453711784,-0.0516814043801489,0.000628298992492904
6,22,"gamma_neg",2,15.0454741739472,1,0.230385556494536,0.240280447256512,1.96893649068238,NA,NA,-4.30025076225579,0.0683957417364785,-0.0219841453711784,-0.0516814043801489,0.000628298992492904
7,22,"gamma_neg",0,0.401012593391878,0,6.71983674306926e-10,0.811521933557893,1.42246111229275,NA,NA,-4.30025076225579,0.0683957417364785,-0.0219841453711784,-0.0516814043801489,0.000628298992492904
8,22,"gamma_neg",4,8.82354835118397,2,0.459138295108773,0.553876437808398,2.14453448730027,NA,NA,-4.30025076225579,0.0683957417364785,-0.0219841453711784,-0.0516814043801489,0.000628298992492904
9,22,"gamma_neg",4,19.787379349961,2,0.896259887382027,0.280399137046759,1.8259578664378,NA,NA,-4.30025076225579,0.0683957417364785,-0.0219841453711784,-0.0516814043801489,0.000628298992492904
10,22,"gamma_neg",135,93.3695971215249,78,84.3055524782543,1.43282969006336,0.932094822166033,NA,NA,-4.30025076225579,0.0683957417364785,-0.0219841453711784,-0.0516814043801489,0.000628298992492904
11,22,"gamma_neg",106,76.6112951619608,21,41.0060781055421,1.3707769935321,0.54094927876286,NA,NA,-4.30025076225579,0.0683957417364785,-0.0219841453711784,-0.0516814043801489,0.000628298992492904
